,As of Date,Underlying Price,Expiration Date,Time to Expiration,Strike Price,Put Premium,Call Premium
567194,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,2970,1.935295993960247,2240.8371875312705
567195,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,2975,1.9514086718845345,2235.8776870327792
567196,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,2980,1.9676320763482624,2230.9182972608273
567197,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,2985,1.9839666968734495,2225.959018704936
567198,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,2990,2.0004130260865196,2220.9998518577336
567199,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,2995,2.0169715598320215,2216.0407972150633
567200,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3000,2.033642797286345,2211.081855276102
567201,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3005,2.050427241071438,2206.123026543472
567202,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3010,2.0673253973685277,2201.164311523353
567203,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3015,2.084337776031835,2196.2057107256
567204,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3020,2.1014648907022924,2191.247224663855
567205,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3025,2.1187072589212623,2186.288853855659
567206,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3030,2.1360654022442573,2181.3305988225657
567207,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3035,2.1535398463546525,2176.372460090261
567208,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3040,2.1711311211774067,2171.4144381886676
567209,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3045,2.1888397609927814,2166.4565336520673
567210,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3050,2.2066663045500525,2161.498747019208
567211,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3055,2.224611295181236,2156.541078833424
567212,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3060,2.2426752809148005,2151.5835296427417
567213,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3065,2.260858814589384,2146.6261000000004
567214,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3070,2.2791624539675146,2141.668790462963
567215,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3075,2.297586761849328,2136.7116015944293
567216,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3080,2.3161323061862844,2131.754533962351
567217,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3085,2.3347996601948853,2126.7975881399434
567218,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3090,2.353589402470392,2121.8407647058034
567219,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3095,2.3725021171005443,2116.8840642440173
567220,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3100,2.391538393779276,2111.9274873442805
567221,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3105,2.4106988279204336,2106.971034602006
567222,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3110,2.429984020771493,2102.014706618442
567223,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3115,2.44939457952728,2097.058504000782
567224,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3120,2.468931117443686,2092.1024273622825
567225,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3125,2.4885942539513835,2087.1464773223743
567226,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3130,2.508384614769549,2082.1906545067764
567227,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3135,2.528302832019579,2077.234959547611
567228,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3140,2.5483495443388047,2072.279393083515
567229,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3145,2.5685253969942115,2067.3239557597544
567230,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3150,2.588831041996158,2062.36864822834
567231,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3155,2.609267138212089,2057.4134711481406
567232,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3160,2.629834351480255,2052.4584251849933
567233,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3165,2.650533354723432,2047.5035110118208
567234,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3170,2.671364828062637,2042.5487293087444
567235,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3175,2.692329458930848,2037.5940807631964
567236,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3180,2.7134279421867196,2032.6395660700373
567237,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3185,2.7346609802283055,2027.685185931663
567238,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3190,2.7560292831067725,2022.7309410581252
567239,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3195,2.7775335686401195,2017.7768321672431
567240,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3200,2.799174562526894,2012.8228599847143
567241,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3205,2.8209529984599095,2007.8690252442311
567242,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3210,2.84286961823997,2002.915328687595
567243,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3215,2.864925171889594,1997.96177106483
567244,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3220,2.887120417766746,1993.0083531342916
567245,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3225,2.90945612267854,1988.055075662787
567246,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3230,2.93193306199495,1983.101939425688
567247,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3235,2.95455201976253,1978.14894520704
567248,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3240,2.977313788818125,1973.1960937996796
567249,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3245,3.000219170902606,1968.243386005348
567250,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3250,3.0232689767746015,1963.290822634805
567251,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3255,3.046464026324204,1958.3384045079383
567252,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3260,3.0698051486866755,1953.3861324538857
567253,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3265,3.093293182356178,1948.4340073111389
567254,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3270,3.1169289752995013,1943.482029927667
567255,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3275,3.1407133850697746,1938.5302011610215
567256,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3280,3.1646472789201634,1933.5785218784551
567257,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3285,3.1887315339175935,1928.6269929570371
567258,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3290,3.212967037056465,1923.6756152837604
567259,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3295,3.237354685372383,1918.7243897556607
567260,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3300,3.2618953860558904,1913.7733172799287
567261,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3305,3.2865900565661685,1908.822398774023
567262,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3310,3.311439624744746,1903.871635165786
567263,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3315,3.3364450289292304,1898.9210273935548
567264,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3320,3.361607218067037,1893.970576406277
567265,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3325,3.386927151829095,1889.0202831636232
567266,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3330,3.412405800723549,1884.0701486361024
567267,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3335,3.4380441462094806,1879.120173805172
567268,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3340,3.4638431808106245,1874.170359663358
567269,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3345,3.4898039082290957,1869.2207072143608
567270,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3350,3.5159273434591256,1864.2712174731748
567271,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3355,3.5422145129007645,1859.3218914662011
567272,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3360,3.568666454473585,1854.3727302313575
567273,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3365,3.595284217730417,1849.4237348181991
567274,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3370,3.6220688639710774,1844.474906288024
567275,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3375,3.6490214663560745,1839.5262457139927
567276,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3380,3.676143110020309,1834.5777541812413
567277,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3385,3.7034348921867974,1829.6294327869928
567278,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3390,3.730897922280384,1824.6812826406704
567279,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3395,3.7585333220414734,1819.7333048640153
567280,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3400,3.786342225639763,1814.785500591198
567281,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3405,3.8143257797879513,1809.8378709689307
567282,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3410,3.842485143855431,1804.8904171565823
567283,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3415,3.870821489982033,1799.9431403262931
567284,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3420,3.8993360031917534,1794.9960416630872
567285,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3425,3.9280298815064607,1790.0491223649867
567286,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3430,3.9569043360595906,1785.102383643124
567287,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3435,3.9859605912098695,1780.1558267218586
567288,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3440,4.015199884655032,1775.2094528388875
567289,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3445,4.044623467545551,1770.2632632453626
567290,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3450,4.074232604598372,1765.3172592059998
567291,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3455,4.104028574210613,1760.3714419991957
567292,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3460,4.134012668573273,1755.4258129171435
567293,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3465,4.164186193784961,1750.4803732659386
567294,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3470,4.194550469965634,1745.5351243657035
567295,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3475,4.225106831370296,1740.5900675506928
567296,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3480,4.255856626502698,1735.6452041694097
567297,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3485,4.286801218229061,1730.7005355847205
567298,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3490,4.317941983891788,1725.756063173967
567299,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3495,4.349280315423197,1720.8117883290831
567300,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3500,4.380817619459261,1715.867712456704
567301,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3505,4.412555317453305,1710.923836978282
567302,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3510,4.444494845789708,1705.980163330203
567303,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3515,4.476637655897641,1701.0366929638944
567304,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3520,4.5089852143648015,1696.093427345946
567305,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3525,4.54153900305111,1691.1503679582163
567306,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3530,4.574300519202417,1686.207516297953
567307,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3535,4.607271275564215,1681.2648738778987
567308,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3540,4.640452800495355,1676.3224422264138
567309,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3545,4.6738466380817885,1671.3802228875843
567310,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3550,4.707454348250293,1666.4382174213372
567311,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3555,4.7412775068821835,1661.4964274035533
567312,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3560,4.7753177059270016,1656.5548544261828
567313,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3565,4.809576553516261,1651.6135000973563
567314,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3570,4.844055674077181,1646.6723660415007
567315,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3575,4.878756708446387,1641.7314538994551
567316,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3580,4.913681313983604,1636.7907653285763
567317,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3585,4.948831164685382,1631.850302002862
567318,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3590,4.984207951298807,1626.9100656130602
567319,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3595,5.019813381435241,1621.9700578667805
567320,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3600,5.055649179684052,1617.0302804886137
567321,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3605,5.091717087726327,1612.0907352202405
567322,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3610,5.128018864448555,1607.1514238205466
567323,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3615,5.164556286056377,1602.2123480657394
567324,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3620,5.201331146188318,1597.2735097494551
567325,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3625,5.238345256029489,1592.3349106828805
567326,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3630,5.2756004444252795,1587.3965526948607
567327,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3635,5.313098557995079,1582.4584376320147
567328,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3640,5.350841461245992,1577.5205673588505
567329,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3645,5.388831036686575,1572.5829437578743
567330,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3650,5.427069184940577,1567.6455687297137
567331,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3655,5.465557824860637,1562.708444193218
567332,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3660,5.504298893641979,1557.771572085583
567333,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3665,5.543294346936155,1552.834954362462
567334,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3670,5.582546158964783,1547.8985929980745
567335,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3675,5.622056322633248,1542.962489985327
567336,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3680,5.661826849644387,1538.0266473359225
567337,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3685,5.701859770612218,1533.091067080475
567338,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3690,5.742157135175648,1528.155751268623
567339,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3695,5.7827210121122175,1523.2207019691434
567340,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3700,5.823553489451841,1518.285921270067
567341,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3705,5.864656674590499,1513.35141127879
567342,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3710,5.906032694403936,1508.417174122188
567343,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3715,5.947683695361405,1503.48321194673
567344,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3720,5.989611843639405,1498.5495269185917
567345,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3725,6.031819325235379,1493.616121223772
567346,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3730,6.074308346081404,1488.6829970682024
567347,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3735,6.117081132157912,1483.7501566778633
567348,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3740,6.160139929607405,1478.817602298897
567349,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3745,6.2034870048481965,1473.8853361977222
567350,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3750,6.247124644688153,1468.9533606611462
567351,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3755,6.291055156438385,1464.021677996481
567352,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3760,6.335280868026953,1459.0902905316536
567353,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3765,6.3798041281125935,1454.159200615324
567354,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3770,6.424627306198482,1449.2284106169936
567355,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3775,6.4697527927459095,1444.2979229271252
567356,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3780,6.515182999287983,1439.3677399572518
567357,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3785,6.560920358543342,1434.437864140092
567358,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3790,6.6069673245298715,1429.5082979296626
567359,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3795,6.653326372678448,1424.5790438013955
567360,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3800,6.699999999946682,1419.6501042522473
567361,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3805,6.746990724953067,1414.721481800838
567362,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3810,6.794301088638993,1409.7931789881088
567363,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3815,6.841933656269025,1404.8651983793234
567364,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3820,6.889891019959051,1399.9375425665971
567365,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3825,6.93817580122482,1395.0102141714476
567366,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3830,6.986790653530485,1390.083215847337
567367,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3835,7.035738264837186,1385.1565502822275
567368,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3840,7.085021360151607,1380.2302202011265
567369,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3845,7.134642704074583,1375.304228368634
567370,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3850,7.184605103349695,1370.3785775914932
567371,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3855,7.234911409411824,1365.45327072114
567372,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3860,7.2855645209356785,1360.5283106562476
567373,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3865,7.336567386384415,1355.603700345281
567374,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3870,7.38792300655823,1350.6794427890388
567375,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3875,7.439634437142914,1345.7555410432085
567376,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3880,7.491704791258367,1340.8319982209075
567377,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3885,7.544137242007197,1335.9088174952408
567378,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3890,7.596935025023279,1330.9860021018412
567379,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3895,7.650101441020356,1326.063555341423
567380,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3900,7.7036398583406385,1321.1414805823272
567381,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3905,7.757553715503362,1316.2197812630743
567382,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3910,7.811846523753306,1311.2984608949089
567383,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3915,7.866521869609418,1306.3775230643494
567384,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3920,7.921583417413415,1301.4569714357367
567385,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3925,7.97703491187832,1296.5368097537869
567386,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3930,8.032880180636994,1291.6170418461295
567387,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3935,8.089123136790723,1286.6976716258678
567388,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3940,8.145767781457772,1281.7787030941183
567389,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3945,8.202818206322,1276.860140342567
567390,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3950,8.260278596181461,1271.941987556011
567391,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3955,8.318153231496952,1267.0242490149103
567392,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3960,8.376446490940529,1262.1069290979383
567393,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3965,8.435162853944147,1257.190032284526
567394,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3970,8.49430690324825,1252.2735631574149
567395,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3975,8.553883327450313,1247.3575264052008
567396,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3980,8.613896923553373,1242.4419268248885
567397,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3985,8.674352599514602,1237.526769324434
567398,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3990,8.735255376793882,1232.612058925297
567399,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,3995,8.7966103929024,1227.6978007649907
567400,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,4000,8.85842290395127,1222.7840000996232
567401,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,4005,8.920698287200068,1217.8706623064568
567402,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,4010,8.983442043605356,1212.9577928864458
567403,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,4015,9.046659800369309,1208.0453974667948
567404,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,4020,9.11035731348833,1203.1334818034975
567405,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,4025,9.174540470301574,1198.2220517838953
567406,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,4030,9.239215292039471,1193.3111134292171
567407,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,4035,9.304387936372322,1188.4006728971344
567408,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,4040,9.370064699958837,1183.490736484306
567409,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,4045,9.436252020994774,1178.5813106289256
567410,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,4050,9.502956481761537,1173.6724019132764
567411,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,4055,9.570184811174714,1168.7640170662744
567412,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,4060,9.637943887332606,1163.856162966016
567413,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,4065,9.706240740064853,1158.9488466423325
567414,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,4070,9.77508255348104,1154.0420752793332
567415,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,4075,9.844476668519262,1149.1358562179562
567416,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,4080,9.91443058549458,1144.2301969585158
567417,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,4085,9.98495196664766,1139.3251051632533
567418,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,4090,10.056048638693298,1134.4205886588825
567419,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,4095,10.127728595369057,1129.5166554391433
567420,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,4100,10.199999999983882,1124.6133136673416
567421,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,4105,10.272871188033053,1119.7105716789754
567422,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,4110,10.346350671527292,1114.808437986054
567423,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,4115,10.42044714766759,1109.9069212857787
567424,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,4120,10.495169509234184,1105.006030470929
567425,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,4125,10.570526855041855,1100.105774640321
567426,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,4130,10.64652850039521,1095.2061631092586
567427,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,4135,10.723183987544044,1090.3072054199924
567428,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,4140,10.800503096138687,1085.408911352171
567429,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,4145,10.878495853685386,1080.5112909333018
567430,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,4150,10.957172546001738,1075.614354449203
567431,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,4155,11.03654372767196,1070.7181124544577
567432,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,4160,11.1166202325022,1065.8225757828714
567433,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,4165,11.197413183975955,1060.9277555579292
567434,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,4170,11.27893400570948,1056.0336632032474
567435,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,4175,11.361194431907077,1051.1403104530295
567436,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,4180,11.444206517816363,1046.2477093625223
567437,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,4185,11.527982650183656,1041.355872318475
567438,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,4190,11.61253555770928,1036.464812049584
567439,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,4195,11.697878321502992,1031.5745416369618
567440,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,4200,11.784024385539398,1026.6850745245831
567441,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,4205,11.870987567113248,1021.7964245297414
567442,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,4210,11.958782067294694,1016.908605853507
567443,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,4215,12.047422481384764,1012.0216330911816
567444,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,4220,12.136923809370748,1007.1355212427512
567445,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,4225,12.227301466381508,1002.2502857233468
567446,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,4230,12.318571293142712,997.3659423736918
567447,8/7/2024,5202.9406827024995,9/6/2024,0.0833333333333333,4235,12.410749566432212,992.4825074705658
